category,headline,summary,link
Business,"Jim Simons, Math Genius Who Conquered Wall Street, Dies at 86","Using advanced computers, he went from M.I.T. professor to multibillionaire. His Medallion fund had 66 percent average annual returns for decades.",https://www.nytimes.com/2024/05/10/business/dealbook/jim-simons-dead.html
Business,U.S. to Announce New Tariffs on Chinese Electric Vehicles,The administration could raise tariffs on electric vehicles from China to 100 percent in an attempt to protect American auto manufacturers.,https://www.nytimes.com/2024/05/10/us/politics/us-biden-china-tariffs-electric-vehicles.html
Business,The Big Number: $8 Billion,"In a surprise announcement, bankruptcy lawyers for the cryptocurrency exchange FTX said customers would get all their money back, plus interest.",https://www.nytimes.com/interactive/2024/05/10/business/ftx-bankruptcy-recovery.html
Business,California Will Add a Fixed Charge to Electric Bills and Reduce Rates,"Officials said the decision would lower bills and encourage people to use cars and appliances that did not use fossil fuels, but some experts said it would discourage energy efficiency.",https://www.nytimes.com/2024/05/10/business/energy-environment/california-electric-bills-fixed-charge.html
Business,Film Academy Looks Overseas for Donors,The Academy of Motion Picture Arts and Sciences has announced a global $500 million campaign to shore up its financial future.,https://www.nytimes.com/2024/05/10/movies/academy-motion-pictures-overseas-donors.html
Business,Biden Looks to Raise Tax Revenue When Trump Cuts Expire Next Year,"Lael Brainard, the director of the National Economic Council, said lawmakers should raise taxes on companies and the wealthiest while extending the 2017 cuts for those making less than $400,000.",https://www.nytimes.com/2024/05/10/us/politics/biden-trump-tax-cuts.html
Business,A Pause for the Public Service Loan Forgiveness Program,The Education Department has temporarily stopped processing applications and other forms as it updates its systems and deals with problems plaguing the program.,https://www.nytimes.com/2024/05/10/your-money/pslf-student-loan-forgiveness.html
Business,Growth Stocks. Value Stocks. What Do Those Labels Mean?,"Using index funds to make bets on these key categories is hazardous, our columnist says.",https://www.nytimes.com/2024/05/10/business/growth-value-stocks-index-funds.html
Business,Why Companies Are Nervous About the Consumer,"On earnings calls, dozens of corporate executives have cited a slowdown in spending to explain why sales are slipping.",https://www.nytimes.com/2024/05/10/business/dealbook/companies-nervous-consumer-profit.html
Business,A German Initiative to Keep Workers Employed by Retraining Them,"As the industrial landscape in Germany shifts, companies have formed an alliance aimed at offering the skills and certification that workers need to find new jobs.",https://www.nytimes.com/2024/05/10/business/germany-workers-retraining.html
Business,Did You Make Your Connecting Flight? You May Have A.I. to Thank.,"Airlines are using artificial intelligence to save fuel, keep customers informed and hold connecting flights for delayed passengers. Here’s what to expect.",https://www.nytimes.com/2024/05/10/travel/airlines-artificial-intelligence.html
Business,Britain Shakes Off Recession as Economy Grows Faster Than Expected,"Gross domestic product increased 0.6 percent in the first quarter, after shrinking the two previous quarters.",https://www.nytimes.com/2024/05/10/business/uk-economy-growth-recession.html
Business,Why Higher Fed Rates Are Not Totally Off the Table,"Fed officials still think their next move will be to cut rates, but they are not entirely ruling out the possibility that they might have to raise them.",https://www.nytimes.com/2024/05/09/business/economy/federal-reserve-powell-raise-interest-rates.html
Business,"Boeing Locks Out Firefighters in Contract Dispute, and Biden Weighs In",The aircraft manufacturer and a union representing 125 firefighters are at odds over pay at the company’s plants in the Seattle area.,https://www.nytimes.com/2024/05/09/business/boeing-lockout-firefighters-union-biden.html
Business,Financier Found Guilty in Trump Media Insider Trading Trial,"Bruce Garelick was convicted of securities fraud for leaking confidential information about a merger involving the parent company of Truth Social, Donald Trump’s social media site.",https://www.nytimes.com/2024/05/09/business/dwac-trump-media-insider-trading-trial.html
Business,A Little-Known Way Home Buyers Can Beat High Mortgage Rates,Assumable mortgages — or low-rate mortgages that home buyers can take over from home sellers — are making a comeback. The process can be challenging.,https://www.nytimes.com/2024/05/09/business/low-rate-assumable-mortgage.html
Business,Senate Approves Bill to Reauthorize F.A.A. and Improve Air Travel,The Senate also passed a short-term extension of the current F.A.A. law to give the House time to clear the longer-term package early next week.,https://www.nytimes.com/2024/05/09/us/politics/senate-faa-air-travel.html
Business,A Pithy YouTube Celebrity’s Plea: Buy This Video Game,"After a decade of humorously reviewing games, the man known as Dunkey began a publishing company to support indie projects, starting with the mazelike Animal Well.",https://www.nytimes.com/2024/05/09/arts/dunkey-animal-well-bigmode.html
Business,Norfolk Southern Investors Reject Plan to Oust Its Management,"An activist investment firm failed to replace the railroad’s top executive and all its directors, but did win three seats on its board.",https://www.nytimes.com/2024/05/09/business/norfolk-southern-activist-ancora-alan-shaw.html
Business,A Plan to Break up Paramount,"If Sony and Apollo Global win the fight to buy the media company, they plan to keep the studio business and sell everything else.",https://www.nytimes.com/2024/05/09/business/dealbook/sony-apollo-plan-split-paramount.html
Business,Bank of England Signals Rate Cuts as Inflation Eases,A cut in interest rates could come as soon as this summer as the central bank forecast that inflation would drop to its 2 percent target.,https://www.nytimes.com/2024/05/09/business/bank-of-england-interest-rates.html
Business,Have You Made an A.I. Friend Yet?,"Our columnist spent a month making A.I. friends. They offered small talk, companionship and even some surprisingly good advice.",https://www.nytimes.com/video/business/100000009456428/have-you-made-an-ai-friend-yet.html
Business,What Happens When a Happening Place Becomes Too Hot,"City officials worked to make Milan attractive to visitors, but now that some neighborhoods are overwhelmed by rowdy crowds and noise, they’re trying to scale back.",https://www.nytimes.com/2024/05/09/world/europe/milan-nightlife-crowd-control.html
Business,Apple’s New iPad Ad Leaves Its Creative Audience Feeling … Flat,An ad meant to show how the updated device can do many things has become a metaphor for a community’s fears of the technology industry.,https://www.nytimes.com/2024/05/08/business/apple-ipad-crush-ad.html
Business,Sony and Apollo’s Plan for Paramount: Break It Up,CBS and other well-known properties would be sold if Sony and Apollo were able to buy Paramount. But the new owners would keep the movie studio.,https://www.nytimes.com/2024/05/08/business/media/sony-apollo-paramount-plan.html
Business,"Disney, Hulu and Max Streaming Bundle Will Soon Become Available",The offering from Disney and Warner Bros. Discovery shows how rival companies are willing to work together to navigate an uncertain entertainment landscape.,https://www.nytimes.com/2024/05/08/business/media/disney-plus-max-streaming-bundle.html
Business,G.M. Will Retire the Chevrolet Malibu to Make More Electric Cars,"The gasoline-powered Malibu was the last sedan sold by Chevrolet, the General Motors brand, in the United States.",https://www.nytimes.com/2024/05/08/business/general-motors-chevy-malibu-electric-vehicles.html
Politics,Nicole Shanahan Ventures Onto the Stump for Kennedy,"The Silicon Valley lawyer, chosen by Robert F. Kennedy Jr. as his running mate, made her first solo outing on the stump. She is to appear alongside him at a rally on Monday in Austin, Texas.",https://www.nytimes.com/2024/05/13/us/politics/nicole-shanahan-kennedy-campaign.html
Politics,Trump Stays Calm in Court. His Emails Tell a Different Story.,Donald Trump’s presidential campaign has sent supporters a steady stream of fund-raising solicitations featuring exaggerated portrayals of his days in court.,https://www.nytimes.com/2024/05/13/us/politics/trump-court-fundraising-emails.html
Politics,Biden’s Team Brushes Off the Latest Bad Poll for Him,"The president and his aides have tended to dismiss polls as broken, and to argue that Election Day remains far away.",https://www.nytimes.com/2024/05/13/us/politics/biden-poll.html
Politics,A White-Collar Indictment Shatters a Congressman’s Blue-Collar Image,"Representative Henry Cuellar started from humble origins, but records show he welcomed the trappings of power afforded by his position.",https://www.nytimes.com/2024/05/13/us/politics/henry-cuellar-indictment.html
Politics,Battleground Polling Shows Ticket- Splitting Pattern,"In four states where Biden trails among likely voters, Democratic Senate candidates are leading.",https://www.nytimes.com/2024/05/13/upshot/polling-biden-battlegrounds-senate.html
Politics,Choice for Maryland Democrats Comes Down to Star Power Versus Experience,"A crowded race for Tuesday’s House primary features a Jan. 6 Capitol Police officer and veteran lawmakers, and could be a test of the “save democracy” movement.",https://www.nytimes.com/2024/05/13/us/politics/maryland-primary-dunn-elfreth.html
